record_name,file_was_loaded,loaded_file_type,loaded_file_name,only_has_pdf,num_pdf_files,num_cpt_files,num_ags_files,num_xls_files,num_xlsx_files,num_csv_files,num_txt_files,num_other_files
CPT_139376,True,.xls,CPT_139376,False,1,0,0,1,0,0,0,0
CPT_139380,True,.xls,CPT_139380,False,1,0,0,1,0,0,0,0
CPT_139388,True,.xls,CPT_139388,False,1,0,0,1,0,0,0,0
CPT_139393,True,.xls,CPT_139393,False,1,0,0,1,0,0,0,0
CPT_139394,True,.xls,CPT_139394,False,1,0,0,1,0,0,0,0
CPT_139396,True,.xls,CPT_139396,False,1,0,0,1,0,0,0,0
CPT_139397,True,.xls,CPT_139397,False,1,0,0,1,0,0,0,0
CPT_139398,True,.xls,CPT_139398,False,1,0,0,1,0,0,0,0
CPT_139399,True,.xls,CPT_139399,False,1,0,0,1,0,0,0,0
CPT_139401,True,.xls,CPT_139401,False,1,0,0,1,0,0,0,0
CPT_139405,True,.xls,CPT_139405,False,1,0,0,1,0,0,0,0
CPT_139481,True,.xls,CPT_139481,False,1,0,0,1,0,0,0,0
CPT_139482,True,.xls,CPT_139482,False,1,0,0,1,0,0,0,0
CPT_139491,True,.xlsx,CPT_139491,False,2,0,0,0,1,0,0,0
CPT_139492,True,.xls,CPT_139492,False,1,0,0,1,0,0,0,0
CPT_139535,True,.xls,CPT_139535,False,1,0,0,1,0,0,0,0
CPT_139538,True,.xls,CPT_139538,False,1,0,0,1,0,0,0,0
CPT_139556,True,.xls,CPT_139556,False,1,0,0,1,0,0,0,0
CPT_139654,True,.xls,CPT_139654,False,1,0,0,1,0,0,0,0
CPT_139710,True,.csv,CPT_139710,False,1,0,0,0,0,1,0,0
CPT_139711,True,.csv,CPT_139711,False,1,0,0,0,0,1,0,0
CPT_139714,True,.csv,CPT_139714,False,1,0,0,0,0,1,0,0
CPT_139716,True,.csv,CPT_139716,False,1,0,0,0,0,1,0,0
CPT_139721,True,.csv,CPT_139721,False,1,0,0,0,0,1,0,0
CPT_139722,True,.csv,CPT_139722,False,1,0,0,0,0,1,0,0
CPT_139724,True,.xlsx,CPT_139724,False,1,0,0,0,1,0,0,0
CPT_139726,True,.csv,CPT_139726,False,1,0,0,0,0,1,0,0
CPT_139730,True,.xlsx,CPT_139730,False,1,0,0,0,1,0,0,0
CPT_139731,True,.xlsx,CPT_139731,False,1,0,0,0,1,0,0,0
CPT_139732,True,.csv,CPT_139732,False,1,0,0,0,0,1,0,0
CPT_139733,True,.xlsx,CPT_139733,False,1,0,0,0,1,0,0,0
CPT_139734,True,.xlsx,CPT_139734,False,1,0,0,0,1,0,0,0
CPT_139735,True,.xlsx,CPT_139735,False,1,0,0,0,1,0,0,0
CPT_139736,True,.xlsx,CPT_139736,False,1,0,0,0,1,0,0,0
CPT_139737,True,.xlsx,CPT_139737,False,1,0,0,0,1,0,0,0
CPT_139738,True,.xlsx,CPT_139738,False,1,0,0,0,1,0,0,0
CPT_139784,True,.csv,CPT_139784,False,1,0,0,0,0,1,0,0
CPT_139786,True,.csv,CPT_139786,False,1,0,0,0,0,1,0,0
CPT_139787,True,.csv,CPT_139787,False,1,0,0,0,0,1,0,0
CPT_139788,True,.xlsx,CPT_139788,False,1,0,0,0,1,0,0,0
CPT_139792,True,.xls,CPT_139792,False,1,0,0,1,0,0,0,0
CPT_139793,True,.xls,CPT_139793,False,1,0,0,1,0,0,0,0
CPT_139794,True,.xls,CPT_139794,False,1,0,0,1,0,0,0,0
CPT_139795,True,.xls,CPT_139795,False,1,0,0,1,0,0,0,0
CPT_139796,True,.xls,CPT_139796,False,1,0,0,1,0,0,0,0
CPT_139797,True,.xls,CPT_139797,False,1,0,0,1,0,0,0,0
CPT_139809,True,.xlsx,CPT_139809,False,1,0,0,0,1,0,0,0
CPT_139811,True,.xlsx,CPT_139811,False,1,0,0,0,1,0,0,0
CPT_139850,True,.xlsx,CPT_139850,False,1,0,0,0,1,0,0,0
CPT_139851,True,.xlsx,CPT_139851,False,1,0,0,0,1,0,0,0
CPT_139853,True,.xlsx,CPT_139853,False,1,0,0,0,1,0,0,0
CPT_139854,True,.xlsx,CPT_139854,False,1,0,0,0,1,0,0,0
CPT_139857,True,.xls,CPT_139857,False,1,0,0,1,0,0,0,0
CPT_139863,True,.xls,CPT_139863,False,1,0,0,1,0,0,0,0
CPT_139869,True,.xls,CPT_139869,False,1,0,0,1,0,0,0,0
CPT_139884,True,.xls,CPT_139884,False,1,0,0,1,0,0,0,0
CPT_139885,True,.xls,CPT_139885,False,1,0,0,1,0,0,0,0
CPT_139898,True,.xlsx,CPT_139898,False,1,0,0,0,1,0,0,0
CPT_139899,True,.xlsx,CPT_139899,False,1,0,0,0,1,0,0,0
CPT_139900,True,.xlsx,CPT_139900,False,1,0,0,0,1,0,0,0
CPT_139901,True,.xlsx,CPT_139901,False,1,0,0,0,1,0,0,0
CPT_139902,True,.xlsx,CPT_139902,False,1,0,0,0,1,0,0,0
CPT_139903,True,.xlsx,CPT_139903,False,1,0,0,0,1,0,0,0
CPT_139904,True,.xlsx,CPT_139904,False,1,0,0,0,1,0,0,0
CPT_139919,True,.xlsx,CPT_139919,False,2,0,0,0,1,0,0,0
CPT_139920,True,.xlsx,CPT_139920,False,2,0,0,0,1,0,0,0
CPT_139921,True,.xlsx,CPT_139921,False,2,0,0,0,1,0,0,0
CPT_139922,True,.xlsx,CPT_139922,False,2,0,0,0,1,0,0,0
CPT_139923,True,.xlsx,CPT_139923,False,2,0,0,0,1,0,0,0
CPT_139924,True,.xlsx,CPT_139924,False,2,0,0,0,1,0,0,0
CPT_139925,True,.xlsx,CPT_139925,False,2,0,0,0,1,0,0,0
CPT_139926,True,.xlsx,CPT_139926,False,2,0,0,0,1,0,0,0
CPT_139927,True,.xlsx,CPT_139927,False,2,0,0,0,1,0,0,0
CPT_139933,True,.xls,CPT_139933,False,2,0,0,1,0,0,0,0
CPT_139934,True,.xls,CPT_139934,False,2,0,0,1,0,0,0,0
CPT_139935,True,.xls,CPT_139935,False,2,0,0,1,0,0,0,0
CPT_139956,True,.xlsx,CPT_139956,False,2,0,0,0,1,0,0,0
CPT_139967,True,.xls,CPT_139967,False,1,0,0,1,0,0,0,0
CPT_139968,True,.xls,CPT_139968,False,1,0,0,1,0,0,0,0
CPT_139969,True,.xls,CPT_139969,False,1,0,0,1,0,0,0,0
CPT_140045,True,.xlsx,CPT_140045,False,1,0,0,0,1,0,0,0
CPT_140046,True,.xlsx,CPT_140046,False,1,0,0,0,1,0,0,0
CPT_140047,True,.xlsx,CPT_140047,False,1,0,0,0,1,0,0,0
CPT_140048,True,.xlsx,CPT_140048,False,1,0,0,0,1,0,0,0
CPT_140049,True,.xlsx,CPT_140049,False,1,0,0,0,1,0,0,0
CPT_140050,True,.xlsx,CPT_140050,False,1,0,0,0,1,0,0,0
CPT_140052,True,.csv,CPT_140052,False,1,0,0,0,0,1,0,1
CPT_140053,True,.csv,CPT_140053,False,1,0,0,0,0,1,0,1
CPT_140054,True,.xlsx,CPT_140054,False,1,0,0,0,1,0,0,0
CPT_140055,True,.xlsx,CPT_140055,False,1,0,0,0,1,0,0,0
CPT_140059,True,.csv,CPT_140059,False,1,0,0,0,0,1,0,0
CPT_140060,True,.csv,CPT_140060,False,1,0,0,0,0,1,0,0
CPT_140061,True,.csv,CPT_140061,False,1,0,0,0,0,1,0,0
CPT_140062,True,.csv,CPT_140062,False,1,0,0,0,0,1,0,0
CPT_140063,True,.csv,CPT_140063,False,1,0,0,0,0,1,0,0
CPT_140064,True,.csv,CPT_140064,False,1,0,0,0,0,1,0,0
CPT_140145,True,.xls,CPT_140145,False,1,0,0,1,0,0,0,0
CPT_140148,True,.xls,CPT_140148,False,1,0,0,1,0,0,0,0
CPT_140185,True,.xls,CPT_140185,False,1,0,0,1,0,0,0,0
CPT_140186,True,.xls,CPT_140186,False,1,0,0,1,0,0,0,0
CPT_140187,True,.xls,CPT_140187,False,1,0,0,1,0,0,0,0
CPT_140188,True,.xls,CPT_140188,False,1,0,0,1,0,0,0,0
CPT_140195,True,.xls,CPT_140195,False,1,0,0,1,0,0,0,0
CPT_140196,True,.xls,CPT_140196,False,1,0,0,1,0,0,0,0
CPT_140197,True,.xls,CPT_140197,False,1,0,0,1,0,0,0,0
CPT_140198,True,.xls,CPT_140198,False,1,0,0,1,0,0,0,0
CPT_140199,True,.xls,CPT_140199,False,1,0,0,1,0,0,0,0
CPT_140208,True,.xls,CPT_140208,False,1,0,0,1,0,0,0,0
CPT_140217,True,.xlsx,CPT_140217,False,3,0,0,0,1,0,0,0
CPT_140227,True,.xls,CPT_140227,False,1,0,0,1,0,0,0,0
CPT_140228,True,.xls,CPT_140228,False,1,0,0,1,0,0,0,0
CPT_140255,True,.csv,CPT_140255,False,1,0,0,0,0,1,0,0
CPT_140258,True,.csv,CPT_140258,False,1,0,0,0,0,1,0,0
CPT_140317,True,.xls,CPT_140317,False,1,0,0,1,0,0,0,0
CPT_140318,True,.xls,CPT_140318,False,1,0,0,1,0,0,0,0
CPT_140327,True,.xls,CPT_140327,False,1,0,0,1,0,0,0,0
CPT_140328,True,.xls,CPT_140328,False,1,0,0,1,0,0,0,0
CPT_140329,True,.xls,CPT_140329,False,1,0,0,1,0,0,0,0
CPT_140330,True,.xls,CPT_140330,False,1,0,0,1,0,0,0,0
CPT_140331,True,.xls,CPT_140331,False,1,0,0,1,0,0,0,0
CPT_140332,True,.xls,CPT_140332,False,1,0,0,1,0,0,0,0
CPT_140337,True,.csv,CPT_140337,False,1,0,0,0,0,1,0,0
CPT_140338,True,.csv,CPT_140338,False,1,0,0,0,0,1,0,0
CPT_140339,True,.csv,CPT_140339,False,1,0,0,0,0,1,0,0
CPT_140340,True,.csv,CPT_140340,False,1,0,0,0,0,1,0,0
CPT_140341,True,.csv,CPT_140341,False,1,0,0,0,0,1,0,0
CPT_140361,True,.xls,CPT_140361,False,2,0,0,1,0,0,0,0
CPT_140362,True,.xls,CPT_140362,False,1,0,0,1,0,0,0,0
CPT_140363,True,.xls,CPT_140363,False,2,0,0,1,0,0,0,0
CPT_140364,True,.xls,CPT_140364,False,1,0,0,1,0,0,0,0
CPT_140365,True,.xls,CPT_140365,False,2,0,0,1,0,0,0,0
CPT_140366,True,.xls,CPT_140366,False,1,0,0,1,0,0,0,0
CPT_140367,True,.xls,CPT_140367,False,2,0,0,1,0,0,0,0
CPT_140395,True,.xls,CPT_140395,False,1,0,0,1,0,0,0,0
CPT_140409,True,.xls,CPT_140409,False,1,0,0,1,0,0,0,0
CPT_140410,True,.xls,CPT_140410,False,1,0,0,1,0,0,0,0
CPT_140420,True,.xlsx,CPT_140420,False,1,0,0,0,1,0,0,0
CPT_140471,True,.xlsx,CPT_140471,False,1,0,0,0,1,0,0,0
CPT_140472,True,.xlsx,CPT_140472,False,1,0,0,0,1,0,0,0
CPT_140476,True,.xlsx,CPT_140476,False,1,0,0,0,1,0,0,0
CPT_140479,True,.xlsx,CPT_140479,False,1,0,0,0,1,0,0,0
CPT_140480,True,.xlsx,CPT_140480,False,1,0,0,0,1,0,0,0
CPT_140481,True,.xlsx,CPT_140481,False,1,0,0,0,1,0,0,0
CPT_140482,True,.xlsx,CPT_140482,False,1,0,0,0,1,0,0,0
CPT_140483,True,.xlsx,CPT_140483,False,1,0,0,0,1,0,0,0
CPT_140484,True,.xlsx,CPT_140484,False,1,0,0,0,1,0,0,0
CPT_140502,True,.csv,CPT_140502,False,1,0,0,0,0,1,0,0
CPT_140504,True,.csv,CPT_140504,False,1,0,0,0,0,1,0,0
CPT_140510,True,.csv,CPT_140510,False,1,0,0,0,0,1,0,0
CPT_140512,True,.csv,CPT_140512,False,1,0,0,0,0,1,0,0
CPT_140557,True,.csv,CPT_140557,False,1,0,0,0,0,1,0,0
CPT_140558,True,.csv,CPT_140558,False,1,0,0,0,0,1,0,0
CPT_140559,True,.csv,CPT_140559,False,1,0,0,0,0,1,0,0
CPT_140560,True,.csv,CPT_140560,False,1,0,0,0,0,1,0,0
CPT_140561,True,.csv,CPT_140561,False,1,0,0,0,0,1,0,0
CPT_140562,True,.csv,CPT_140562,False,1,0,0,0,0,1,0,0
CPT_140563,True,.csv,CPT_140563,False,1,0,0,0,0,1,0,0
CPT_140564,True,.csv,CPT_140564,False,1,0,0,0,0,1,0,0
CPT_140565,True,.csv,CPT_140565,False,1,0,0,0,0,1,0,0
CPT_140586,True,.xlsx,CPT_140586,False,1,0,0,0,1,0,0,0
CPT_140587,True,.xlsx,CPT_140587,False,1,0,0,0,1,0,0,0
CPT_140588,True,.xlsx,CPT_140588,False,1,0,0,0,1,0,0,0
CPT_140589,True,.csv,CPT_140589,False,1,0,0,0,0,1,0,0
CPT_140590,True,.xlsx,CPT_140590,False,1,0,0,0,1,0,0,0
CPT_140591,True,.xlsx,CPT_140591,False,1,0,0,0,1,0,0,0
CPT_140592,True,.xlsx,CPT_140592,False,1,0,0,0,1,0,0,0
CPT_140593,True,.csv,CPT_140593,False,1,0,0,0,0,1,0,0
CPT_140594,True,.csv,CPT_140594,False,1,0,0,0,0,1,0,0
CPT_140595,True,.csv,CPT_140595,False,1,0,0,0,0,1,0,0
CPT_140596,True,.csv,CPT_140596,False,1,0,0,0,0,1,0,0
CPT_140597,True,.xlsx,CPT_140597,False,1,0,0,0,1,0,0,0
CPT_140598,True,.xlsx,CPT_140598,False,1,0,0,0,1,0,0,0
CPT_140602,True,.xlsx,CPT_140602,False,1,0,0,0,1,0,0,0
CPT_140604,True,.xlsx,CPT_140604,False,1,0,0,0,1,0,0,0
CPT_140611,True,.xlsx,CPT_140611,False,1,0,0,0,1,0,0,0
CPT_140612,True,.xlsx,CPT_140612,False,1,0,0,0,1,0,0,0
CPT_140613,True,.xlsx,CPT_140613,False,1,0,0,0,1,0,0,0
CPT_140614,True,.xlsx,CPT_140614,False,1,0,0,0,1,0,0,0
CPT_140615,True,.xlsx,CPT_140615,False,1,0,0,0,1,0,0,0
CPT_140616,True,.xlsx,CPT_140616,False,1,0,0,0,1,0,0,0
CPT_140617,True,.xlsx,CPT_140617,False,1,0,0,0,1,0,0,0
CPT_140619,True,.xlsx,CPT_140619,False,1,0,0,0,1,0,0,0
CPT_140635,True,.xls,CPT_140635,False,1,0,0,1,0,0,0,0
CPT_140636,True,.xls,CPT_140636,False,1,0,0,1,0,0,0,0
CPT_140639,True,.xlsx,CPT_140639,False,3,0,0,0,1,0,0,0
CPT_140645,True,.xlsx,CPT_140645,False,1,0,0,0,1,0,0,0
CPT_140646,True,.xlsx,CPT_140646,False,1,0,0,0,1,0,0,0
CPT_140692,True,.xls,CPT_140692,False,1,0,0,1,0,0,0,0
CPT_140693,True,.xls,CPT_140693,False,1,0,0,1,0,0,0,0
CPT_140694,True,.xls,CPT_140694,False,1,0,0,1,0,0,0,0
CPT_140695,True,.xls,CPT_140695,False,1,0,0,1,0,0,0,0
CPT_140696,True,.xls,CPT_140696,False,1,0,0,1,0,0,0,0
CPT_140697,True,.xls,CPT_140697,False,1,0,0,1,0,0,0,0
CPT_140698,True,.xls,CPT_140698,False,1,0,0,1,0,0,0,0
CPT_140699,True,.xls,CPT_140699,False,1,0,0,1,0,0,0,0
CPT_140700,True,.xls,CPT_140700,False,1,0,0,1,0,0,0,0
CPT_140701,True,.xls,CPT_140701,False,1,0,0,1,0,0,0,0
CPT_140702,True,.xls,CPT_140702,False,1,0,0,1,0,0,0,0
CPT_140703,True,.xls,CPT_140703,False,1,0,0,1,0,0,0,0
CPT_140947,True,.csv,CPT_140947,False,1,0,0,0,0,1,0,0
CPT_140948,True,.csv,CPT_140948,False,1,0,0,0,0,1,0,0
CPT_140949,True,.csv,CPT_140949,False,1,0,0,0,0,1,0,0
CPT_140950,True,.csv,CPT_140950,False,1,0,0,0,0,1,0,0
CPT_140951,True,.csv,CPT_140951,False,1,0,0,0,0,1,0,0
CPT_140960,True,.xlsx,CPT_140960,False,1,0,0,0,1,0,0,0
CPT_140961,True,.xlsx,CPT_140961,False,1,0,0,0,1,0,0,0
CPT_140962,True,.xlsx,CPT_140962,False,1,0,0,0,1,0,0,0
CPT_140963,True,.xlsx,CPT_140963,False,1,0,0,0,1,0,0,0
CPT_140964,True,.xlsx,CPT_140964,False,1,0,0,0,1,0,0,0
CPT_140965,True,.xlsx,CPT_140965,False,1,0,0,0,1,0,0,0
CPT_140973,True,.xlsx,CPT_140973,False,2,0,0,0,1,0,0,0
CPT_140974,True,.xlsx,CPT_140974,False,2,0,0,0,1,0,0,0
CPT_140979,True,.xls,CPT_140979,False,1,0,0,1,0,0,0,0
CPT_140993,True,.csv,CPT_140993,False,1,0,0,0,0,1,0,0
CPT_140994,True,.csv,CPT_140994,False,1,0,0,0,0,1,0,0
CPT_141000,True,.csv,CPT_141000,False,1,0,0,0,0,1,0,0
CPT_141002,True,.csv,CPT_141002,False,1,0,0,0,0,1,0,0
CPT_141018,True,.csv,CPT_141018,False,1,0,0,0,0,1,0,0
CPT_141019,True,.csv,CPT_141019,False,1,0,0,0,0,1,0,0
CPT_141020,True,.csv,CPT_141020,False,1,0,0,0,0,1,0,0
CPT_141021,True,.xlsx,CPT_141021,False,1,0,0,0,1,0,0,0
CPT_141071,True,.csv,CPT_141071,False,1,0,0,0,0,1,0,0
CPT_141074,True,.csv,CPT_141074,False,1,0,0,0,0,1,0,0
CPT_141078,True,.csv,CPT_141078,False,1,0,0,0,0,1,0,0
CPT_141079,True,.csv,CPT_141079,False,1,0,0,0,0,1,0,0
CPT_141084,True,.csv,CPT_141084,False,1,0,0,0,0,1,0,0
CPT_141087,True,.csv,CPT_141087,False,1,0,0,0,0,1,0,0
CPT_141088,True,.csv,CPT_141088,False,1,0,0,0,0,1,0,0
CPT_141122,True,.xlsx,CPT_141122,False,1,0,0,0,1,0,0,0
CPT_141123,True,.xlsx,CPT_141123,False,1,0,0,0,1,0,0,0
CPT_141126,True,.csv,CPT_141126,False,1,0,0,0,0,1,0,0
CPT_141129,True,.csv,CPT_141129,False,1,0,0,0,0,1,0,0
CPT_141180,True,.csv,CPT_141180,False,1,0,0,0,0,1,0,0
CPT_141184,True,.csv,CPT_141184,False,1,0,0,0,0,1,0,0
CPT_141185,True,.csv,CPT_141185,False,1,0,0,0,0,1,0,0
CPT_141186,True,.csv,CPT_141186,False,1,0,0,0,0,1,0,0
CPT_141187,True,.xlsx,CPT_141187,False,1,0,0,0,1,0,0,0
CPT_141188,True,.xlsx,CPT_141188,False,1,0,0,0,1,0,0,0
CPT_141189,True,.xlsx,CPT_141189,False,1,0,0,0,1,0,0,0
CPT_141190,True,.xlsx,CPT_141190,False,1,0,0,0,1,0,0,0
CPT_141191,True,.xlsx,CPT_141191,False,1,0,0,0,1,0,0,0
CPT_141192,True,.xlsx,CPT_141192,False,1,0,0,0,1,0,0,0
CPT_141193,True,.xlsx,CPT_141193,False,1,0,0,0,1,0,0,0
CPT_141194,True,.xlsx,CPT_141194,False,1,0,0,0,1,0,0,0
CPT_141195,True,.csv,CPT_141195,False,1,0,0,0,0,1,0,0
CPT_141196,True,.csv,CPT_141196,False,1,0,0,0,0,1,0,0
CPT_141197,True,.csv,CPT_141197,False,1,0,0,0,0,1,0,0
CPT_141198,True,.csv,CPT_141198,False,1,0,0,0,0,1,0,0
CPT_141199,True,.csv,CPT_141199,False,1,0,0,0,0,1,0,0
CPT_141211,True,.xlsx,CPT_141211,False,1,0,0,0,1,0,0,0
CPT_141212,True,.xlsx,CPT_141212,False,1,0,0,0,1,0,0,0
CPT_141297,True,.xls,CPT_141297,False,1,0,0,1,0,0,0,0
CPT_141298,True,.xls,CPT_141298,False,1,0,0,1,0,0,0,0
CPT_141299,True,.xls,CPT_141299,False,1,0,0,1,0,0,0,0
CPT_141328,True,.xlsx,CPT_141328,False,1,0,0,0,1,0,0,0
CPT_141329,True,.xlsx,CPT_141329,False,1,0,0,0,1,0,0,0
CPT_141330,True,.xlsx,CPT_141330,False,1,0,0,0,1,0,0,0
CPT_141331,True,.xlsx,CPT_141331,False,1,0,0,0,1,0,0,0
CPT_141332,True,.xlsx,CPT_141332,False,1,0,0,0,1,0,0,0
CPT_141333,True,.xlsx,CPT_141333,False,1,0,0,0,1,0,0,0
CPT_141334,True,.xlsx,CPT_141334,False,1,0,0,0,1,0,0,0
CPT_141335,True,.xlsx,CPT_141335,False,1,0,0,0,1,0,0,0
CPT_141462,True,.xls,CPT_141462,False,1,0,0,1,0,0,0,0
CPT_141463,True,.xls,CPT_141463,False,1,0,0,1,0,0,0,0
CPT_141464,True,.xls,CPT_141464,False,1,0,0,1,0,0,0,0
CPT_141465,True,.xls,CPT_141465,False,1,0,0,1,0,0,0,0
CPT_141466,True,.xls,CPT_141466,False,1,0,0,1,0,0,0,0
CPT_141467,True,.xls,CPT_141467,False,1,0,0,1,0,0,0,0
CPT_141468,True,.xls,CPT_141468,False,1,0,0,1,0,0,0,0
CPT_141469,True,.xls,CPT_141469,False,1,0,0,1,0,0,0,0
CPT_141470,True,.xls,CPT_141470,False,1,0,0,1,0,0,0,0
CPT_141471,True,.xls,CPT_141471,False,1,0,0,1,0,0,0,0
CPT_141472,True,.xls,CPT_141472,False,1,0,0,1,0,0,0,0
CPT_141473,True,.xls,CPT_141473,False,1,0,0,1,0,0,0,0
CPT_141474,True,.xls,CPT_141474,False,1,0,0,1,0,0,0,0
CPT_141475,True,.xls,CPT_141475,False,1,0,0,1,0,0,0,0
CPT_141476,True,.xls,CPT_141476,False,1,0,0,1,0,0,0,0
CPT_141477,True,.xls,CPT_141477,False,1,0,0,1,0,0,0,0
CPT_141478,True,.xls,CPT_141478,False,1,0,0,1,0,0,0,0
CPT_141479,True,.xls,CPT_141479,False,1,0,0,1,0,0,0,0
CPT_141480,True,.xls,CPT_141480,False,1,0,0,1,0,0,0,0
CPT_141481,True,.xls,CPT_141481,False,1,0,0,1,0,0,0,0
CPT_141482,True,.xls,CPT_141482,False,1,0,0,1,0,0,0,0
CPT_141483,True,.xls,CPT_141483,False,1,0,0,1,0,0,0,0
CPT_141484,True,.xls,CPT_141484,False,1,0,0,1,0,0,0,0
CPT_141485,True,.xls,CPT_141485,False,1,0,0,1,0,0,0,0
CPT_141486,True,.xls,CPT_141486,False,1,0,0,1,0,0,0,0
CPT_141487,True,.xls,CPT_141487,False,1,0,0,1,0,0,0,0
CPT_141489,True,.xls,CPT_141489,False,1,0,0,1,0,0,0,0
CPT_141490,True,.xls,CPT_141490,False,1,0,0,1,0,0,0,0
CPT_141491,True,.xls,CPT_141491,False,1,0,0,1,0,0,0,0
CPT_141492,True,.xls,CPT_141492,False,1,0,0,1,0,0,0,0
CPT_141493,True,.xls,CPT_141493,False,1,0,0,1,0,0,0,0
CPT_141494,True,.xls,CPT_141494,False,1,0,0,1,0,0,0,0
CPT_141495,True,.xls,CPT_141495,False,1,0,0,1,0,0,0,0
CPT_141496,True,.xls,CPT_141496,False,1,0,0,1,0,0,0,0
CPT_141497,True,.xls,CPT_141497,False,1,0,0,1,0,0,0,0
CPT_141498,True,.xls,CPT_141498,False,1,0,0,1,0,0,0,0
CPT_141499,True,.xls,CPT_141499,False,1,0,0,1,0,0,0,0
CPT_141500,True,.xls,CPT_141500,False,1,0,0,1,0,0,0,0
CPT_141501,True,.xls,CPT_141501,False,1,0,0,1,0,0,0,0
CPT_141502,True,.xls,CPT_141502,False,1,0,0,1,0,0,0,0
CPT_141503,True,.xls,CPT_141503,False,1,0,0,1,0,0,0,0
CPT_141504,True,.xls,CPT_141504,False,1,0,0,1,0,0,0,0
CPT_141505,True,.xls,CPT_141505,False,1,0,0,1,0,0,0,0
CPT_141506,True,.xls,CPT_141506,False,1,0,0,1,0,0,0,0
CPT_141507,True,.xls,CPT_141507,False,1,0,0,1,0,0,0,0
CPT_141508,True,.xls,CPT_141508,False,1,0,0,1,0,0,0,0
CPT_141509,True,.xls,CPT_141509,False,1,0,0,1,0,0,0,0
CPT_141510,True,.xls,CPT_141510,False,1,0,0,1,0,0,0,0
CPT_141511,True,.xls,CPT_141511,False,1,0,0,1,0,0,0,0
CPT_141512,True,.xls,CPT_141512,False,1,0,0,1,0,0,0,0
CPT_141513,True,.xls,CPT_141513,False,1,0,0,1,0,0,0,0
CPT_141514,True,.xls,CPT_141514,False,1,0,0,1,0,0,0,0
CPT_141515,True,.xls,CPT_141515,False,1,0,0,1,0,0,0,0
CPT_141516,True,.xls,CPT_141516,False,1,0,0,1,0,0,0,0
CPT_141517,True,.xls,CPT_141517,False,1,0,0,1,0,0,0,0
CPT_141518,True,.xls,CPT_141518,False,1,0,0,1,0,0,0,0
CPT_141546,True,.xls,CPT_141546,False,1,0,0,1,0,0,0,0
CPT_141547,True,.xls,CPT_141547,False,1,0,0,1,0,0,0,0
CPT_141548,True,.xls,CPT_141548,False,1,0,0,1,0,0,0,0
CPT_141549,True,.xls,CPT_141549,False,1,0,0,1,0,0,0,0
CPT_141551,True,.xls,CPT_141551,False,1,0,0,1,0,0,0,0
CPT_141552,True,.xls,CPT_141552,False,1,0,0,1,0,0,0,0
CPT_141553,True,.xls,CPT_141553,False,1,0,0,1,0,0,0,0
CPT_141554,True,.xls,CPT_141554,False,1,0,0,1,0,0,0,0
CPT_141555,True,.xls,CPT_141555,False,1,0,0,1,0,0,0,0
CPT_141556,True,.xls,CPT_141556,False,1,0,0,1,0,0,0,0
CPT_141557,True,.xls,CPT_141557,False,1,0,0,1,0,0,0,0
CPT_141558,True,.xls,CPT_141558,False,1,0,0,1,0,0,0,0
CPT_141559,True,.xls,CPT_141559,False,1,0,0,1,0,0,0,0
CPT_141560,True,.xls,CPT_141560,False,1,0,0,1,0,0,0,0
CPT_141561,True,.xls,CPT_141561,False,1,0,0,1,0,0,0,0
CPT_141562,True,.xls,CPT_141562,False,1,0,0,1,0,0,0,0
CPT_141563,True,.xls,CPT_141563,False,1,0,0,1,0,0,0,0
CPT_141564,True,.xls,CPT_141564,False,1,0,0,1,0,0,0,0
CPT_141565,True,.xls,CPT_141565,False,1,0,0,1,0,0,0,0
CPT_141566,True,.xls,CPT_141566,False,1,0,0,1,0,0,0,0
CPT_141567,True,.xls,CPT_141567,False,1,0,0,1,0,0,0,0
CPT_141568,True,.xls,CPT_141568,False,1,0,0,1,0,0,0,0
CPT_141569,True,.xls,CPT_141569,False,1,0,0,1,0,0,0,0
CPT_141570,True,.xls,CPT_141570,False,1,0,0,1,0,0,0,0
CPT_141571,True,.xls,CPT_141571,False,1,0,0,1,0,0,0,0
CPT_141572,True,.xls,CPT_141572,False,1,0,0,1,0,0,0,0
CPT_141573,True,.xls,CPT_141573,False,1,0,0,1,0,0,0,0
CPT_141574,True,.xls,CPT_141574,False,1,0,0,1,0,0,0,0
CPT_141575,True,.xls,CPT_141575,False,1,0,0,1,0,0,0,0
CPT_141576,True,.xls,CPT_141576,False,1,0,0,1,0,0,0,0
CPT_141577,True,.xls,CPT_141577,False,1,0,0,1,0,0,0,0
CPT_141578,True,.xls,CPT_141578,False,1,0,0,1,0,0,0,0
CPT_141579,True,.xls,CPT_141579,False,1,0,0,1,0,0,0,0
CPT_141580,True,.xls,CPT_141580,False,1,0,0,1,0,0,0,0
CPT_141581,True,.xls,CPT_141581,False,1,0,0,1,0,0,0,0
CPT_141582,True,.xls,CPT_141582,False,1,0,0,1,0,0,0,0
CPT_141583,True,.xls,CPT_141583,False,1,0,0,1,0,0,0,0
CPT_141586,True,.xls,CPT_141586,False,1,0,0,1,0,0,0,0
CPT_141587,True,.xls,CPT_141587,False,1,0,0,1,0,0,0,0
CPT_141588,True,.xls,CPT_141588,False,1,0,0,1,0,0,0,0
CPT_141589,True,.xls,CPT_141589,False,1,0,0,1,0,0,0,0
CPT_141590,True,.xls,CPT_141590,False,1,0,0,1,0,0,0,0
